unit_id,article_title,article_content,source,date,location,labels,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,label
1926479281,Syria fighting worst since Aleppo air strikes deadly: aid agencies,October 5 2017 Syria fighting worst since Aleppo air strikes deadly: aid agencies. Stephanie Nebehay. Syria is in the throes of its worst fighting since the battle for eastern Aleppo last year with heavy air strikes causing hundreds of civilian casualties aid agencies said on Thursday. Hospitals schools and people fleeing violence have been targeted by direct air strikes that may amount to war crimes the United Nations said without apportioning blame. Russia and a U.S.-led coalition are carrying out separate air strikes in Syria ostensibly aimed at defeating Islamic State militants. September was the deadliest month of 2017 for civilians with daily reports of attacks on residential areas resulting in hundreds of conflict-related deaths and injuries U.N. regional humanitarian coordinator Panos Moumtzis said in a statement. Air strikes killed dozens this week in Raqqa where 8000 people remain trapped and at least 149 people mostly women and children in residential areas of rebel-dominated Idlib province in Syrias northwest in the last 12 days of September he said. Explosions in Damascus killed 20 people and civilian casualties were also reported in rural areas around the Syrian capital and in Hama Aleppo and Deir al-Zor Moumtzis said again without saying who was responsible. The International Committee of the Red Cross (ICRC) said in a statement that up to 10 hospitals were reported to have been damaged in the past 10 days. We have seen a number of hospitals being targeted we got very worrying reports and converging reports about hospitals schools civilian infrastructure being targeted Robert Mardini ICRC regional director for the Middle East told Reuters in an interview in his Geneva office. And of course this is outrageous unacceptable he said adding that damage to Sham hospital in Idlib alone had cut off half a million people from access to health care. The ICRC voiced alarm that violence was occurring in many of the de-escalation areas including Idlib rural Hama and eastern Ghouta. Taken together these are the worst levels of violence since the battle for Aleppo in 2016 it said. Hundreds of civilians killed is certainly a very conservative figure Mardini said. We see a very strong correlation between the escalation and the intensification in the fighting on one hand and the human cost of this conflict the attacks on health facilities and civilian infrastructure. Syrias six-year-old civil war pits President Bashar al-Assads government supported by Russia and Iran against a myriad number of rebel factions some Western-backed and Islamist militant groups. Military jets believed to be Russian killed at least 60 civilians trying to flee heavy fighting in the oil-rich Deir al-Zor province when their small boats were targeted as they sought to cross the Euphrates River opposition activists former residents and a war monitor said late on Wednesday. The U.S.-led coalition fighting Islamic State in Syria has carried out air strikes that have also caused civilian casualties which it says it goes to great lengths to avoid. The point here is not to point fingers Mardini said declining to identify suspected perpetrators of deadly strikes. What should be non-negotiable is the respect for the laws of war everywhere in Syria. This is absolutely critical today. Additional reporting by Tom Miles; editing by Mark Heinrich Our Standards:The Thomson Reuters Trust Principles.,reuters,10/5/2017,deir ezzor,1,,,,,1
1923848127,Death toll from Aleppo bus convoy bomb attack at least 126 Observatory,"Death toll from Aleppo bus convoy bomb attack at least 126 Observatory The death toll from a bomb attack on a crowded bus convoy outside Aleppo has reached at least 126 in the deadliest such incident in Syria in almost a year the Syrian Observatory for Human Rights monitoring group said on Sunday. Syrian rescue workers of the Civil Defence said that they had taken away at least 100 bodies from the site of Saturdays blast which hit buses carrying Shiite residents as they waited to cross from rebel into government territory in an evacuation deal between the warring sides. The British-based Observatory said the number was expected to rise. Those killed were mostly residents of the villages of al-Foua and Kefraya in Idlib province but included rebel fighters guarding the convoy the Observatory said. There was no immediate claim of responsibility for the attack which pro-Damascus media said was carried out by a suicide car bomber. Syrias main armed opposition condemned the bombing with groups fighting under the banner of the Free Syrian Army describing it as a ""treacherous terrorist attack"". Pope Francis in an Easter message also condemned the attack describing it as ""ignoble"" and asking God to bring healing and comfort to what he called the ""beloved and martyred Syria"". The convoy was carrying at least 5000 people including civilians and several hundred pro-government fighters who were granted safe passage out of the two Shiite villages which are besieged by rebels. Under the evacuation deal more than 2000 people including rebel fighters were granted safe passage out of Madaya a town near Damascus besieged by government forces and their allies. That convoy was waiting at a bus garage in a government-held area on Aleppos outskirts a few miles from where the attack took place. Madaya evacuees said they heard the blast.",ahram,4/16/2017,aleppo,1,,,,,1
1962495727,40 Civilians 25 YPG Fighters Killed 110 Injured by Turkey Near Jarablus,Mon Aug 29 2016 40 Civilians 25 YPG Fighters Killed 110 Injured by Turkey Near Jarablus. In Turkish airstrikes and artilleries attacks on two villages near Jerablus 40 civilian killed and more than 110 others wounded. Also Turkish Army killed 25 Kurdish YPG fighters calling them Terrorist. On Sunday Turkish forces ramped up their offensive with Turkish warplanes and artillery pounding areas held by pro-Kurdish forces close to Jarablus liberated from ISIS this week. Turkish President Recep Tayyip Erdogan vowed Sunday to devote equal energy to combatting Islamic State terrorists and Syrian Kurdish fighters on the fifth day of a major offensive that has left dozens dead. Britain-based Syrian Observatory for Human Rights said at least 40 civilians were killed in strikes on two areas in Jarabulus the first report of significant civilian casualties since the start of operation ïÅEuphrates Shield. At least 110 others injured in the attacks. Also as part of ongoing Turkish military operations in northern Syria two US-backed groups on opposing sides of the operation have clashed near the city of Jarabulus in northern Aleppo province. Jaysh al Tahrir a rebel group that operates under the flag of the Free Syrian Army and has received several TOW anti-tank missiles from the US claims to have captured two villages from the Kurdish-led Syrian Democratic Forces (SDF) south of Jarabulus. The SDF has received considerable US-support including airstrikes and special operations forces embedded within the group Long War Journal reports. 12,alalam,8/29/2016,aleppo,1,,,,,1
1923848234,Workers dig out dead after Syria regime strike on Aleppo,"Workers dig out dead after Syria regime strike on Aleppo AFP Tuesday 30 Sep 2014 At least eight people were killed on Tuesday among them four children when Syrian regime helicopters dropped explosives-packed barrel bombs on a district of northern Aleppo a monitoring group said. The attack between the neighbourhoods of Sakhur and Sheikh Khodr caused widespread damage levelling several buildings and shearing the facades off others. Civil defence members in the rebel-held east of the city rushed to the scene using bulldozers and pickaxes to clear rubble and twisted metal. Some local residents also pitched in to help as others could only looked on dazed at the destruction. The emergency crews partly unearthed one body which appeared to be that of a teenager clad in pink trousers visible under thick dust. Not far away they worked to remove rubble from around another body a small arm that appeared to be that of a child emerging from the shattered brickwork. ""The strike here was this morning. Can you show me even one person here from the Free Syrian Army (rebel fighters)?"" asked Jihad who survived the bombing. ""The people here were all women and children who were sleeping"" he said. Shuhud al-Hussein a member of the civil defence forces said his team had rushed to the scene after hearing the sound of the barrel bomb explosion. ""A helicopter dropped two barrels"" he said. ""This area doesnt have any military groups in it at all its just residents women and children"" Hussein said. ""Were trying to help the people here we were able to pull two children out alive thank God"" he added.",ahram,10/30/2014,aleppo,1,,,,,1
1924058201,Assad regime strikes kill 92 civilians in Syrias Aleppo,"Published September 24 2016 Ninety-two civilians were killed and 273 others injured Saturday by Assad regime and Russian airstrikes on residential areas in opposition-held parts of Syrias northwestern city of Aleppo a civil defense official said. Speaking to Anadolu Agency Najib Ansari said the warplanes targeted the districts of Bustan al-Qasr Mashhad al-Kallasa Salihiya and al-Fardos Sheikh Haider Ansar Bustan al-Basha Ard al-Hamra Sohr Tariq al-Bab Karam Hamud Mesir all of which were currently under siege by the Assad regime. The casualties include women and children. The death toll is expected to rise further due to the limited capacity to rescue victims trapped under collapsed buildings. On Friday 86 people were killed by regime and Russian warplanes. Aleppo has recently come under intense attacks by regime and Russian forces. United Nations Secretary-General Ban Ki-moon is ""appalled by the chilling military escalation"" in the Syrian city of Aleppo his spokesman said on Saturday. ""Since the announcement two days ago by the Assad regime of an offensive to capture eastern Aleppo there have been repeated reports of airstrikes involving the use of incendiary weapons and advanced munitions such as bunker buster bombs"" U.N. spokesman Stephane Dujarric said in a statement. Since Sept. 19 when Assad regime declared the end of the week-long cease-fire at least 359 civilians have been killed and 1407 injured by Assad regime and Russian airstrikes on Aleppo according to civil defense officials and medical sources in the city. The attacks have targeted districts in the eastern part of Aleppo besieged by regime forces. Syria has been locked in a devastating civil war since 2011 when the Assad regime cracked down on pro-democracy protests-which had erupted as part of the Arab Spring uprisings-with unexpected ferocity. The Syrian Center for Policy Research a Beirut-based nongovernmental organization has put the death toll from the six-year-old conflict at more than 470000.",dailysabah,9/24/2016,aleppo,1,,,,,1
1924058153,Airstrikes by Assad regime warplanes kill 4 in Syrias Idlib destroy mosque in Hama,"Published April 29 2017 At least four people were killed and 11 others were injured in airstrikes reportedly carried out by the Bashar al-Assad regime in Syria. A mosque was also destroyed by regime airstrikes north of Hama in the west-central region of the country local civil defense sources said Friday. A civil defense official in Idlib Leys el-Faris told Anadolu Agency four civilians were killed and seven others injured in an airstrike which hit the Sermin district. According to Faris a number of residential areas were destroyed in the attack. The Abu Ubaidah Ibn al-Jarrah mosque north of Hama city in Kafr Zeita was also destroyed by Russian airstrikes. ""The regime is intensively attacking rural areas in Idlib and Hama with its allies"" Faris said. Videos and images of the destroyed mosque have been circulating online. Speaking to Anadolu Agency Yusuf el-Bustani a local activist said regime forces were attacking the opposition-controlled Qaboun neighborhood of the capital Damascus. Bustani said four civilians had been injured in the attack. He added local people had difficulties in meeting basic needs due to regime forces attack in East Ghouta. Syria has been locked in a vicious civil war since early 2011 when the Assad regime cracked down on pro-democracy protests with unexpected ferocity. Several rounds of peace talks - in Geneva and the Kazakh capital Astana - have so far failed to end the conflict in which hundreds of thousands of Syrian civilians are believed to have been killed to date. The namesake of the destroyed mosque Abu Ubaidah ibn al-Jarrah was one of the companions of the prophet Muhammad and converted to Islam in 611. Like many of the early Muslims of Mecca Abu Ubaidah experienced hardships because of his faith and migrated to Abyssinia (Ethiopia) with a delegation at Muhammads suggestion. Abu Ubaidah joined Muhammad when the prophet migrated from Mecca to Medina in 622. During his life he was a military commander in the Muslim-Quraysh Wars and during the Rashidun conquest of the Levant. He died of the plague in 639 and his tomb can be found in modern day Jordan.",dailysabah,4/16/2017,idlib,1,,,,,1
1965495332,Explosion Kills Four in Hometown of Assad Family,21.02.2015 At least four people were killed in an explosion that rocked the Syrian town of al-Qardaha the hometown of the Assad family according to media reports. The incident took place outside a hospital. Powerful blast killed four people in Qardaha the heartland of Syria uling Assad clan origin of explosion unknown monitoring group. A nurse a hospital employee and two soldiers are reportedly among the deceased according to UK-based Syrian Observatory for Human Rights. There was another man in the car with the suicide bomber although it was not clear whether he was an accomplice or a hostage SORH said Sunday adding that the explosion took the lives of 2 women (a nurse and a hospital employee) as well as 2 soldiers wounding several others. The father of Syrian President Bashar Assad Hafez Assad was born in al-Qardaha located in the Latakia province. This is the first car bomb attack to hit Qardaha since the start of the anti-Assad uprising in March 2011. The city has been subject to strict surveillance by Syrias security forces. The 2011 uprising has evolved into a civil war in Syria. Government forces have been fighting against several rebel groups operating in the country including the Islamic State (IS). According to the latest SORH estimates the Syrian military conflict has claimed the lives of more than 210000 people.,sputnik,2/21/2015,lattakia,1,,,,,1
1924058110,At least 17 dead as suicide bombings hit Damascus,"3 Oct 2017 At least 17 people were killed and many more injured on Monday by suicide bombings that targeted a police station in the Midan neighbourhood of Damascus the capital of Syria. Several suicide bombers believed to have been three detonated themselves in front of and inside the police station according to authorities. Local police officers learned that one of the bombers used a hand grenade to attack the police station from a viaduct before he detonated his explosive device at about 1330 on the viaduct which runs parallel to the police station. ""Previously the attacker whose identity was unknown attacked us. The terrorists outside the police station launched the attack from the viaduct. Police officers and the army unit together resisted and foiled the attack"" said Tarek a police officer. Afterward another bomber detonated his explosive device at the gate of the police station while a third bomber entered the police station and detonated his explosive device after being surrounded by police officers and an army unit. The Syrian regimes Interior Minister Mohammed Shaar told reporters that one of the attackers had managed to enter the police station and reach the first floor of the building. Daesh said three of its fighters carried out an attack on a Damascus police station on Monday. In a statement distributed on a Daesh channel via the Telegram messaging service on Tuesday the group said two of the fighters fired shots in the station before blowing themselves up. The third blew himself up later as ""reinforcements"" arrived. Local state television showed images of damage from inside the building with a black police uniform shirt covered in dust lying in the rubble of partially collapsed walls. Policemen carried one body away from the scene wrapped inside a white tarpaulin. The same police station in Midan was targeted last December when a seven-year-old female suicide bomber blew herself up inside the station. Local reactions According to a witness because the explosion occurred during working hours and the proximity of the police station to the old city of Damascus many people were killed and nearby cars houses and buildings were all destroyed. ""This is a crime. Its a terrorist act. Nobody will accept such an act. It is tragic to see the corpses on the ground. We just began having better conditions and good supplies but what about those people who lost their cars and houses?"" said a local resident. Manal a 28-year-old teacher living in Midan said she heard at least two blasts on Monday afternoon. I was coming back from work when I heard the sound of an explosion it was around 230 pm I didnt know what it was and then there was another explosion a few minutes later and buildings shook she said. Afterwards I heard gunfire which usually happens to get people to move out of the way and clear the road so ambulances can get through to retrieve the injured she added. Damascus attacks Damascus has also been rocked by occasional bomb blasts throughout the Syrian conflict including previous attacks on Midan a middle-class residential and shopping district. In December 2016 three police officers were wounded when a seven-year-old girl walked into the neighbourhoods police station wearing an explosive belt that was remotely detonated. Rebel groups have been gradually expelled from territory in the capital they once held though they maintain a presence in a handful of positions including the Jobar neighbourhood. They also hold territory in the eastern Ghouta region outside the capital and have regularly launched rockets into the city. More than 330000 people have been killed in Syria since its conflict began with protests that were met with a harsh regime crackdown. Source TRTWorld and agencies",trt,10/3/2017,damascus,1,,,,,1
1926478913,135 Civilians Killed in Escalating Bombardment on Idlib in Last Three Days,Wednesday 07 December 2016 135 Civilians Killed in Escalating Bombardment on Idlib in Last Three Days Activists in Idlib province said that at least 135 civilians have been killed and hundreds more injured in airstrikes and barrel bomb attacks by the Assad regime and Russian forces on the province over the past three days. The bombardment targeted mainly public markets and residential buildings in a grave escalation in parallel with the ongoing brutal onslaught on Aleppo and its countryside. Member of the Syrian Coalitions political committee Adnan Rahmoun condemned the escalating war crimes being committed by the Russian and Assad regime forces in Idlib and Aleppo. He lamented the lack of any response by the international community which is standing idly by as the Assad regime and Russia are committing these crimes using internationally banned weapons including vacuum bombs cluster bombs and white phosphorous. Rahmoun called upon the UN Security Council and the international community to put an end to the war crimes being committed by the Assad regime and its allies and to assume their responsibilities to protect civilians. He stressed that those who keep silent over war crime are partners to their perpetrators. Idlib administration on Monday announced it was suspending its work as a result of intensive aerial bombardment by the Russian and Assad regime air forces with the exception of civil defense and medical services. Idlib University and the Department of Education in Idlib also announced they were closing down until the weekend for fear of aerial bombardment. Activists in rural Idlib said that three regime airstrikes hit a public market in the town of Sarmin on Tuesday killing 10 people including four children and two women. Russian jets launched multiple airstrikes on the main high street in the town of Maaret Alnouman killing eight people and wounding dozens more. Two more civilians were killed in regime airstrikes on the town of Maarrat Masrin. In total over 40 civilians were killed in the aerial bombardment that hit at least 11 towns and villages across Idlib on Tuesday. On Monday Russia and China vetoed a draft UN Security Council resolution calling for the imposition of a 7-day cease-fire in Aleppo so that humanitarian aid could reach the citys besieged eastern neighborhoods. The draft resolution was proposed by New Zealand Spain and Egypt. (Source: Syrian Coalitions Media Office) Twitter,etilaf,12/7/2016,idlib,1,,,,,1
1923102846,Dozens killed by Russian air raids over IS-held Raqqa,"Date of publication 11 August 2016 Ten Russian raids hit the Islamic State-held city of Raqqa and its outskirts killing at least 30 people and injuring dozens on Thursday. Tags Syria Raqqa Aleppo Russia United Nations human rights Islamic State ISIS At least 30 people including 24 civilians were killed by Russian airstrikes targeting the Islamic State [IS] group bastion of Raqqa in northern Syria on Thursday. Dozens more were wounded when ten Russian raids hit the city and its outskirts. The Syrian Observatory for Human Rights said it had not yet confirmed how many of the remaining six people killed were civilians or IS militants. The Britain-based monitor says it determines what planes carried out raids according to their type location flight patterns and the munitions involved. Russia confirmed that six Tupolev warplanes carried out airstrikes around Raqqa but said it had demolished ""a chemical weapons factory in the citys northwestern outskirts."" The defence ministry said the raids also destroyed a weapons storage facility and a training camp for IS fighters to the north and southeast. The ministry said that the extremists had suffered ""significant material damages"" in the strikes and that ""a large number of fighters have been killed."" The raids comes a day after the ministry said it would halt fire around Syrias ravaged city of Aleppo for three hours each day to allow humanitarian aid in an initiative the United Nations said is insufficient to meet the citys needs. The UN has called for urgent aid access to Aleppo and 48-hour weekly pauses for the aid deliveries warning that civilians are at grave risk from water shortages and disease as fighting has intensified. Fighting between government forces and rebels in Aleppo has intensified in the past month with both sides sending in reinforcements. Read Also",alaraby,8/11/2016,raqqa,1,,,,,1
1924058067,Syria regime bombardment kills 4 schoolchildren in besieged enclave | Jordan Times,"Last updated at Nov 012017 JISREEN Syria At least four schoolchildren were among eight people killed in Syrian regime shelling in Eastern Ghouta on Tuesday despite a ceasefire in the hunger-hit rebel enclave outside Damascus. The bombardment came as a fresh round of peace talks to end Syrias six-year war entered a second day in the Kazakh capital Astana. Government fire on the besieged region has been on the rise for the past week with the Britain-based Syrian Observatory for Human Rights monitor saying the latest shelling hit a school in the town of Jisreen. ""A shell fired by regime troops hit the entrance of a school in Jisreen just as children were leaving it killing five people including four schoolchildren"" observatory chief Rami Abdel Rahman said. A medical source at the town hospital confirmed the death toll and said another 25 people were wounded. An AFP photographer at the medical facility saw the bodies of four children wrapped in blood-stained white shrouds. Several wounded children lay or sat in shock on hospital beds including one with severed legs. A man cried out after learning his son had died as others around him tried to comfort him. Blood-stained satchels Small blue school bags and a tiny pair of shoes lay in a corner drenched in blood. Outside the primary school children stared at the pools of blood staining the concrete ground. ""I was coming out of school and was about to turn into a side street when the shell hit. There were dead people wounded people"" one child told AFP. The observatory said regime bombardment on Tuesday also hit other areas of Eastern Ghouta where opposition fighters have been battling President Bashar Assads troops for six years. The regime on July 22 announced a ceasefire with rebels in the besieged area which has been included in a so-called de-escalation zone agreed by Turkey Russia and Iran. On Tuesday regime shelling on the Mesraba area also in Eastern Ghouta killed three civilians including one child the observatory said. An AFP journalist at a morgue saw rescue volunteers and young men slip the bodies of a father and his son into white plastic bags. May God avenge oppressors the mans brother cried. In the town of Harasta shelling also hit near a school as pupils were leaving it wounding 10 people including five children. On Sunday 11 civilians including a journalist for pro-opposition television were killed in Eastern Ghouta. Malnutrition The shelling comes as Eastern Ghouta where an estimated 400000 people live faces a mounting humanitarian crisis. Shocking recent AFP images from the region showed severely underweight children and doctors reported two infants had died of malnutrition and related complications. On Monday dozens of trucks carrying aid for 40000 people entered Eastern Ghouta. The region was once a prime agricultural region famed for its orchards. But the rebel stronghold has been under a tight government siege since 2013 causing shortages of food and medicine as well as price hikes for the local and smuggled supplies available. Basic services are virtually non-existent with electricity produced only by generators and water often dirty and a vector for disease. More than 330000 people have been killed in Syria since the war began in March 2011 with anti-government protests. The conflict has since spiralled into a complex war involving world powers and the Daesh terror group extremists who took over large swathes of the country in 2014. But the extremists have since lost most of the territory they controlled and were ousted two weeks ago from their de facto Syrian capital of Raqqa. They face twin offensives in the eastern oil-rich province of Deir Ezzor from the regime and the US-backed Kurdish-Arab Syrian Democratic Forces.",jordantimes,11/2/2017,damascus,1,,,,,1
1965495374,Center of Damascus Shelled 2 Civilians Killed 7 Injured,16.04.2017Get short URL 0 612 A woman and child were killed after terrorists shelled the center of the Syrian capital of Damascus while seven other people were injured local media reported. REUTERS Social Media Website Blast Occurs Near Bus Convoy Evacuating Syrians From Besieged Towns to Aleppo Over 20 Dead MOSCOW (Sputnik) The terrorists fired mortal shells at the Umayyad square in the capital a Syrian TV broadcaster reported. In March two blasts occurred near Bab al-Saghir cemetery in Damascus claiming the lives of at least 40 people and injuring 120 others. The Tahrir al Sham militants reportedly claimed responsibility for the attack. The news comes amid a nationwide Syrian ceasefire which came into force late December 2016. ... 612 Related Syrian Military Calls on Militants in Damascus Suburbs to Lay Down Arms Damascus Officially Invited OPCW Experts to Investigate Idlib Incident Lavrov Syrian Army Repels Militant Attack on Western Damascus Tags shelling Damascus Community standardsDiscussion Comment via FacebookComment via Sputnik News,sputnik,4/16/2017,damascus,1,,,,,1
1923102975,Syrian regime airstrikes target besieged Eastern Ghouta Deir az-zor,"Date of publication 26 November 2017 More than 19 civilians were killed in Eastern Ghouta on Sunday as the Syrian regime stepped up its campaign to retake the last major opposition stronghold near the capital Damascus. Tags Syria Assad Russia Eastern Ghouta Douma airstrikes More than 19 civilians were killed in Eastern Ghouta on Sunday as the Syrian regime stepped up its campaign to retake the last major opposition stronghold near the capital Damascus. At least 123 civilians have been killed in the besieged suburb by airstrikes and shelling since the Syrian regime and Russian jets began an offensive nearly two weeks ago the Syrian Observatory for Human Rights said. A witness told Reuters that there had been drones in the sky since Sunday morning with warplanes heavily bombing the towns of Mesraba Harasta and Eastern Ghouta killing at least 19 civilians. The opposition Eastern Ghouta Damascus Countryside local council said this week that the intensifying bombardments were forcing people to seek shelter in unsuitable and unsanitary places which it feared could lead to disease outbreaks. Eastern Ghouta has been under siege by Syrian regime forces since 2013 and no food aid convoys have entered the town of Douma since wheat flour rations in August. Civilians are eating rubbish fainting from hunger and forcing their children to eat on alternate days because of the food shortage the UN World Food Programme said this week. Nearly 174500 people trapped in the town of Douma since September have been forced to adopt emergency ""coping strategies"" the UN said. WFP expects the situation to further deteriorate in the coming weeks when the current food stock is expected to be depleted completely eroding the current household coping strategies. In the east of Syria Russian air strikes on Sunday killed 34 civilians among them 15 children in a village held by Islamic State in Deir az-Zour province an activist group said. The Britain-based Syrian Observatory for Human Rights said the strikes hit the village of Al-Shafah on the eastern bank of the Euphrates River in the early hours of Sunday morning. The Syrian conflict began when the Baath regime in power since 1963 and led by Assad responded with military force to peaceful protests demanding democratic reforms during the Arab Spring wave of uprisings triggering an armed rebellion fuelled by mass defections from the Syrian army. The brutal tactics pursued mainly by the regime which have included the use of chemical weapons sieges mass executions and torture against civilians have led to war crimes investigations. Read Also",alaraby,11/26/2017,damascus,1,,,,,1
1923848121,10 dead after strikes on rebel-held hospitals in Syria,"10 dead after strikes on rebel-held hospitals in Syria Air strikes on two hospitals in rebel-held northwestern Syria on Thursday left 10 people dead including two babies in incubators a monitor said. They were among 19 people killed as a result of strikes across rebel-held Idlib province on Thursday the Syrian Observatory for Human Rights said. An AFP correspondent in the village of Deir Sharqi where one of the hospitals was hit saw extensive damage and wards buried in rubble. It was the third time in less than a week that medical facilities in the province controlled by rebels and Islamist militant groups had been hit in air strikes. ""Apparently Russian aircraft... carried out four successive raids at dawn on a hospital on the outskirts"" of Deir Sharqi it said. ""Six civilians in the emergency department were killed including two babies in incubators after the destruction of the facilitys oxygen generator"" which was keeping them alive Observatory chief Rami Abdel Rahman told AFP. The AFP correspondent saw at least one destroyed incubator rooms and corridors filled with rubble and dusty or damaged beds and equipment. In one room a wall had collapsed on a medicine shelf and in another medical supplies were strewn across the room. Later in the day four medical staff from a dispensary in Maarzita in southern Idlib province were also killed in what were likely Russian strikes the Observatory said. A further nine people including five children were killed in strikes on various other areas of Idlib province on Thursday it said. On Saturday an air raid on another hospital in Idlib had wounded five people the Observatory said but it could not say whether the raid was Syrian or Russian. Another hospital was hit Tuesday in northwestern Idlib putting it out of service Abdel Rahman said. The Britain-based Observatory relies on a network of sources inside Syria and says it determines whose planes carry out raids according to type location flight patterns and munitions used. Idlib is regularly bombed by the air forces of Syria and its Russian ally. More than 320000 people have been killed in Syria since the conflict began in March 2011 with anti-government protests.",ahram,4/27/2017,idlib,1,,,,,1
1965511219,8 Civilians Killed in Terrorist Attacks in Damascus Aleppo,06-01-2016 8 Civilians Killed in Terrorist Attacks in Damascus Aleppo. Eight people were killed Wednesday in terrorist mortar attacks by the Jaish al-Islam terror organization which targeted a number of residential neighborhoods in Damascus city. Eight people were killed Wednesday in terrorist mortar attacks by the Jaish al-Islam terror organization which targeted a number of residential neighborhoods in Damascus city. A source at Damascus Police Command told SANA that terrorists based in Eastern Ghouta fired mortar shells at residential neighborhoods in the city which resulted in killing eight people injuring 25 and causing material damage to properties. Later the source said 4 civilian were injured by a mortar round fired by terrorists positioned in Daraya town in Damascus Countryside which fell in the northern part of al-Moadamiya town. Al Saud-linked terrorists of Jaish al-Islam target residential and safe districts of Damascus with mortar and rocket shells every now and then in a desperate attempt to undermine Syrians steadfastness and support to the Syrian Arab Army in its war against Takfiri Terrorism. In Aleppo city 4 citizens were injured due to a terrorist rocket attack on al-Neel Street. A source at Aleppo Police Command told SANA that terrorists positioned in Bani Zaid neighborhood fired a number of rocket shells on the residential neighborhood injuring 4 civilians and causing material damage to private and public properties.,manar,1/2/2016,aleppo,1,,,,,1
1919191768,Air strikes hit hospital and kill 26 people in Idlib,"27 Apr 2017 A view shows the damage at a hospital after an air strike in Deir al-Sharqi village in Idlib province Syria April 27 2017. (TRT World and Agencies) Syrian regime or Russian air strikes in and around a town in opposition-held Idlib province on Tuesday killed 26 people and severely damaged a hospital a monitoring group said. The attacks came as Syrian regime forces and Russian jets intensified their bombardment of Idlib the British-based Syrian Observatory for Human Rights reported. A spokesman at the hospital in Kafr Takharim in Idlib said an air strike hit its courtyard killing 14 people including patients. Separate air strikes southwest of Kafr Takharim killed at least 12 people including civilians and rebel fighters the Observatory said. The United Nations condemned the air strikes and called for an end to such attacks on hospitals. ""It is completely unacceptable that facilities and people who are trying to save lives are being bombed"" said Kevin Kennedy Regional Humanitarian Coordinator for the Syria Crisis. ""It must stop"" he added. The Observatory said there were no deaths from the hospital strike but that the bombardment had put it out of action. Idlib is an opposition stronghold one of the few large areas still under rebel control in the west of the country. Rebels and their families who have chosen to leave areas under regime siege around Damascus in evacuation deals have headed for Idlib. Source TRTWorld and agencies",trt,4/27/2017,idlib,1,,,,,1
1923848231,Syria air strikes kill 42 including 16 children Monitor,"Syria air strikes kill 42 including 16 children Monitor AFP Monday 22 Sep 2014 Syrian government air strikes killed at least 42 people including 16 children in Idlib province in the northwest the Syrian Observatory for Human Rights said on Monday. The air raids on Sunday afternoon and evening killed 19 people including six children outside the city of Saraqeb and another 23 people among them 10 children in the town of Ehsim the monitoring group said. The province is largely under rebel control outside its capital Idlib city. The strikes outside Saraqeb hit an area where civilians were sheltering after fleeing repeated government air strikes on the city the Observatory said. Footage of the aftermath of the attack in Ehsim posted on YouTube by activists showed desperate civilians trying to dig out a man buried up to his neck in the rubble of a collapsed building. Another video showed the lifeless body of a child naked and covered in grey dust lying on top of shattered breeze blocks. Young men recovered the body and carried it away in a black shroud shouting ""God is greater.""",ahram,10/22/2014,idlib,1,,,,,1
1965511170,Syria Dozens Martyred Injured in Qamishli ISIL Terrorist Attack,"27-07-2016 Syria Dozens Martyred Injured in Qamishli ISIL Terrorist Attack. A terrorist car bomb attack killed at least 44 and injured 140 others on Wednesday in al-Qameshli city in Hasaka province. An ISIL terrorist car bomb attack killed at least 44 and injured 140 others on Wednesday in al-Qameshli city in Hasaka province. SANA news agency quoted a source in Hasaka as saying that a terrorist suicide bomber carried out the attack using a car bomb in al-Gharbiya neighborhood on the road between al-Hialiyeh roundabout and Youth City roundabout on the western part of the city. The source said that scores of people were killed and injured in the attack and that a number of residential buildings and the infrastructure in the area sustained severe damage. Medical sources in the city told SANAs reporter that al-Qamishli National Hospital and a number of private hospitals received the bodies of 44 victims as well as 140 injured people some of whom sustained severe injuries which means that the death toll is likely to rise. For its part the Takfiri ISIL group claimed responsibility for the attack. In a statement circulated on social media it said the attack was carried out by a bomber in an explosives-laden truck. The terrorist group said the attack was ""a response to the crimes committed by the crusader coalition aircraft"" in the town of Manbij a bastion of the Takfiri group in Syrias Aleppo province.",manar,7/27/2016,hasakeh,1,,,,,1
1923848316,Mortar fire kills two at Damascus Opera House State media - Region - World - Ahram Online,"Mortar fire kills two at Damascus Opera House State media AFP Sunday 6 Apr 2014 A mortar attack on the Damascus Opera House killed two people on Sunday state media reported as regime forces pressed a campaign against rebels on the Syrian capitals outskirts. ""Two people were killed and five others wounded by a mortar round that hit the Damascus Opera House"" near key government and military buildings on Umayyad Square the official SANA news agency said. The attack damaged the Opera House which was inaugurated by President Bashar al-Assad in 2004. Mortar fire also wounded three people in the Abbasids neighbourhood of northeast Damascus SANA said blaming the attacks on ""terrorists"" - the regime term for those fighting to oust Assad. On Saturday mortar rounds struck near the Russian embassy said the Syrian Observatory for Human Rights a Britain-based monitor. Rebel fire on Damascus has wounded at least 22 people in recent days as government forces step up a campaign to crush insurgents in its eastern suburbs the Observatory said.",ahram,4/3/2014,damascus,1,,,,,1
